Area_Code,Area,Item_Code,Item,Year,Unit,Value_Yield
159,China,1510,Potatoes,2013,kg/ha,17091.0
159,China,1510,Potatoes,2014,kg/ha,17141.6
159,China,1510,Potatoes,2015,kg/ha,17312.3
159,China,1510,Potatoes,2016,kg/ha,17686.6
159,China,1510,Potatoes,2017,kg/ha,18208.5
159,China,1510,Potatoes,2018,kg/ha,18972.2
159,China,1510,Potatoes,2019,kg/ha,22175.0
159,China,1510,Potatoes,2020,kg/ha,19858.8
159,China,1510,Potatoes,2021,kg/ha,20368.4
159,China,1510,Potatoes,2022,kg/ha,20354.7
159,China,1510,Potatoes,2023,kg/ha,20450.9
208,Denmark,1341,Apples,1985,kg/ha,18042.0
208,Denmark,1341,Apples,1986,kg/ha,16080.4
208,Denmark,1341,Apples,1987,kg/ha,10596.8
208,Denmark,1341,Apples,1988,kg/ha,18000.0
208,Denmark,1341,Apples,1989,kg/ha,20800.0
208,Denmark,1341,Apples,1990,kg/ha,28877.9
208,Denmark,1341,Apples,1991,kg/ha,16335.3
208,Denmark,1341,Apples,1992,kg/ha,16120.8
208,Denmark,1341,Apples,1993,kg/ha,16834.0
208,Denmark,1341,Apples,1994,kg/ha,18195.1
208,Denmark,1341,Apples,1995,kg/ha,18094.1
208,Denmark,1341,Apples,1996,kg/ha,9708.7
208,Denmark,1341,Apples,1997,kg/ha,19446.1
208,Denmark,1341,Apples,1998,kg/ha,17469.9
208,Denmark,1341,Apples,1999,kg/ha,19716.6
208,Denmark,1341,Apples,2000,kg/ha,14889.8
208,Denmark,1341,Apples,2001,kg/ha,11217.0
208,Denmark,1341,Apples,2002,kg/ha,11944.1
208,Denmark,1341,Apples,2003,kg/ha,19766.0
208,Denmark,1341,Apples,2004,kg/ha,22066.9
208,Denmark,1341,Apples,2005,kg/ha,21834.9
208,Denmark,1341,Apples,2006,kg/ha,20689.5
208,Denmark,1341,Apples,2007,kg/ha,21534.3
208,Denmark,1341,Apples,2008,kg/ha,19305.4
208,Denmark,1341,Apples,2009,kg/ha,18789.4
208,Denmark,1341,Apples,2010,kg/ha,15024.8
208,Denmark,1341,Apples,2011,kg/ha,17009.3
208,Denmark,1341,Apples,2012,kg/ha,13895.4
208,Denmark,1341,Apples,2013,kg/ha,22580.7
208,Denmark,1341,Apples,2014,kg/ha,25668.4
208,Denmark,1341,Apples,2015,kg/ha,25663.8
208,Denmark,1341,Apples,2016,kg/ha,27421.1
208,Denmark,1341,Apples,2017,kg/ha,16000.0
208,Denmark,1341,Apples,2018,kg/ha,22993.0
208,Denmark,1341,Apples,2019,kg/ha,18136.7
208,Denmark,1341,Apples,2020,kg/ha,29000.0
208,Denmark,1341,Apples,2021,kg/ha,21828.6
208,Denmark,1341,Apples,2022,kg/ha,29099.3
208,Denmark,1341,Apples,2023,kg/ha,16862.1
208,Denmark,1355.01,Blueberries,2010,kg/ha,1236.8
208,Denmark,1355.01,Blueberries,2011,kg/ha,1227.3
208,Denmark,1355.01,Blueberries,2012,kg/ha,1239.1
208,Denmark,1355.01,Blueberries,2013,kg/ha,641.5
208,Denmark,1355.01,Blueberries,2014,kg/ha,636.4
208,Denmark,1355.01,Blueberries,2015,kg/ha,648.1
208,Denmark,1355.01,Blueberries,2016,kg/ha,566.7
208,Denmark,1355.01,Blueberries,2017,kg/ha,678.0
208,Denmark,1355.01,Blueberries,2018,kg/ha,1666.7
208,Denmark,1355.01,Blueberries,2019,kg/ha,1625.0
208,Denmark,1355.01,Blueberries,2020,kg/ha,1100.0
208,Denmark,1355.01,Blueberries,2021,kg/ha,1200.0
208,Denmark,1355.01,Blueberries,2022,kg/ha,1500.0
208,Denmark,1355.01,Blueberries,2023,kg/ha,1428.6
208,Denmark,1212,Cabbages,1961,kg/ha,26476.3
208,Denmark,1212,Cabbages,1962,kg/ha,21600.9
208,Denmark,1212,Cabbages,1963,kg/ha,29861.1
208,Denmark,1212,Cabbages,1964,kg/ha,26965.1
208,Denmark,1212,Cabbages,1965,kg/ha,25791.2
208,Denmark,1212,Cabbages,1966,kg/ha,26098.4
208,Denmark,1212,Cabbages,1967,kg/ha,29529.9
208,Denmark,1212,Cabbages,1968,kg/ha,25701.3
208,Denmark,1212,Cabbages,1969,kg/ha,23409.2
208,Denmark,1212,Cabbages,1970,kg/ha,31419.7
208,Denmark,1212,Cabbages,1971,kg/ha,29682.8
208,Denmark,1212,Cabbages,1972,kg/ha,26669.4
208,Denmark,1212,Cabbages,1973,kg/ha,30012.8
208,Denmark,1212,Cabbages,1974,kg/ha,31184.4
208,Denmark,1212,Cabbages,1975,kg/ha,24302.1
208,Denmark,1212,Cabbages,1976,kg/ha,28703.1
208,Denmark,1212,Cabbages,1977,kg/ha,34053.0
208,Denmark,1212,Cabbages,1978,kg/ha,31024.4
208,Denmark,1212,Cabbages,1979,kg/ha,33119.8
208,Denmark,1212,Cabbages,1980,kg/ha,33440.6
208,Denmark,1212,Cabbages,1981,kg/ha,33205.6
208,Denmark,1212,Cabbages,1982,kg/ha,32862.6
208,Denmark,1212,Cabbages,1983,kg/ha,46000.0
208,Denmark,1212,Cabbages,1984,kg/ha,46000.0
208,Denmark,1212,Cabbages,1985,kg/ha,36282.3
208,Denmark,1212,Cabbages,1986,kg/ha,40714.3
208,Denmark,1212,Cabbages,1987,kg/ha,35854.2
208,Denmark,1212,Cabbages,1988,kg/ha,35357.1
208,Denmark,1212,Cabbages,1989,kg/ha,35357.1
208,Denmark,1212,Cabbages,1990,kg/ha,36523.0
208,Denmark,1212,Cabbages,1991,kg/ha,30500.8
208,Denmark,1212,Cabbages,1992,kg/ha,34000.0
208,Denmark,1212,Cabbages,1993,kg/ha,40507.0
208,Denmark,1212,Cabbages,1994,kg/ha,23474.2
208,Denmark,1212,Cabbages,1995,kg/ha,23474.2
208,Denmark,1212,Cabbages,1996,kg/ha,27727.3
208,Denmark,1212,Cabbages,1997,kg/ha,27727.3
208,Denmark,1212,Cabbages,1998,kg/ha,27727.3
208,Denmark,1212,Cabbages,1999,kg/ha,29477.8
208,Denmark,1212,Cabbages,2000,kg/ha,24936.4
208,Denmark,1212,Cabbages,2001,kg/ha,34736.8
208,Denmark,1212,Cabbages,2002,kg/ha,34444.4
208,Denmark,1212,Cabbages,2003,kg/ha,34600.0
208,Denmark,1212,Cabbages,2004,kg/ha,35178.6
208,Denmark,1212,Cabbages,2005,kg/ha,36069.3
208,Denmark,1212,Cabbages,2006,kg/ha,33218.9
208,Denmark,1212,Cabbages,2007,kg/ha,33333.3
208,Denmark,1212,Cabbages,2008,kg/ha,35969.7
208,Denmark,1212,Cabbages,2009,kg/ha,40120.5
208,Denmark,1212,Cabbages,2010,kg/ha,36047.6
208,Denmark,1212,Cabbages,2011,kg/ha,39456.2
208,Denmark,1212,Cabbages,2012,kg/ha,39760.2
208,Denmark,1212,Cabbages,2013,kg/ha,40261.8
208,Denmark,1212,Cabbages,2014,kg/ha,45139.2
208,Denmark,1212,Cabbages,2015,kg/ha,47477.5
208,Denmark,1212,Cabbages,2016,kg/ha,32624.6
208,Denmark,1212,Cabbages,2017,kg/ha,37241.0
208,Denmark,1212,Cabbages,2018,kg/ha,36566.0
208,Denmark,1212,Cabbages,2019,kg/ha,32973.9
208,Denmark,1212,Cabbages,2020,kg/ha,29180.0
208,Denmark,1212,Cabbages,2021,kg/ha,27741.1
208,Denmark,1212,Cabbages,2022,kg/ha,28071.4
208,Denmark,1212,Cabbages,2023,kg/ha,28910.0
208,Denmark,1344.02,Cherries,1985,kg/ha,5645.9
208,Denmark,1344.02,Cherries,1986,kg/ha,4918.0
208,Denmark,1344.02,Cherries,1987,kg/ha,5701.1
208,Denmark,1344.02,Cherries,1988,kg/ha,5737.7
208,Denmark,1344.02,Cherries,1989,kg/ha,5737.7
208,Denmark,1344.02,Cherries,1990,kg/ha,5271.5
208,Denmark,1344.02,Cherries,1991,kg/ha,3916.1
208,Denmark,1344.02,Cherries,1992,kg/ha,5912.7
208,Denmark,1344.02,Cherries,1993,kg/ha,6000.0
208,Denmark,1344.02,Cherries,1994,kg/ha,4916.0
208,Denmark,1344.02,Cherries,1995,kg/ha,4521.5
208,Denmark,1344.02,Cherries,1996,kg/ha,3066.2
208,Denmark,1344.02,Cherries,1997,kg/ha,2483.1
208,Denmark,1344.02,Cherries,1998,kg/ha,2970.3
208,Denmark,1344.02,Cherries,1999,kg/ha,2307.7
208,Denmark,1344.02,Cherries,2000,kg/ha,2512.3
208,Denmark,1344.02,Cherries,2001,kg/ha,2553.1
208,Denmark,1344.02,Cherries,2002,kg/ha,2566.4
208,Denmark,1344.02,Cherries,2003,kg/ha,2633.3
208,Denmark,1344.02,Cherries,2004,kg/ha,3073.5
208,Denmark,1344.02,Cherries,2005,kg/ha,2142.9
208,Denmark,1344.02,Cherries,2006,kg/ha,2701.3
208,Denmark,1344.02,Cherries,2007,kg/ha,3333.3
208,Denmark,1344.02,Cherries,2008,kg/ha,3343.1
208,Denmark,1344.02,Cherries,2009,kg/ha,3569.4
208,Denmark,1344.02,Cherries,2010,kg/ha,1516.7
208,Denmark,1344.02,Cherries,2011,kg/ha,1516.7
208,Denmark,1344.02,Cherries,2012,kg/ha,1516.7
208,Denmark,1344.02,Cherries,2013,kg/ha,3090.4
208,Denmark,1344.02,Cherries,2014,kg/ha,3091.6
208,Denmark,1344.02,Cherries,2015,kg/ha,3524.5
208,Denmark,1344.02,Cherries,2016,kg/ha,3482.8
208,Denmark,1344.02,Cherries,2017,kg/ha,4443.7
208,Denmark,1344.02,Cherries,2018,kg/ha,7142.9
208,Denmark,1344.02,Cherries,2019,kg/ha,7066.7
208,Denmark,1344.02,Cherries,2020,kg/ha,3842.1
208,Denmark,1344.02,Cherries,2021,kg/ha,3888.9
208,Denmark,1344.02,Cherries,2022,kg/ha,3842.1
208,Denmark,1344.02,Cherries,2023,kg/ha,4058.8
208,Denmark,117,Oats,1961,kg/ha,3499.5
208,Denmark,117,Oats,1962,kg/ha,3711.2
208,Denmark,117,Oats,1963,kg/ha,3610.1
208,Denmark,117,Oats,1964,kg/ha,3896.1
208,Denmark,117,Oats,1965,kg/ha,3832.7
208,Denmark,117,Oats,1966,kg/ha,3695.0
208,Denmark,117,Oats,1967,kg/ha,3722.7
208,Denmark,117,Oats,1968,kg/ha,3954.9
208,Denmark,117,Oats,1969,kg/ha,3738.8
208,Denmark,117,Oats,1970,kg/ha,3423.8
208,Denmark,117,Oats,1971,kg/ha,3780.2
208,Denmark,117,Oats,1972,kg/ha,3915.1
208,Denmark,117,Oats,1973,kg/ha,3442.8
208,Denmark,117,Oats,1974,kg/ha,3875.3
208,Denmark,117,Oats,1975,kg/ha,3304.5
208,Denmark,117,Oats,1976,kg/ha,2690.7
208,Denmark,117,Oats,1977,kg/ha,3479.0
208,Denmark,117,Oats,1978,kg/ha,3386.5
208,Denmark,117,Oats,1979,kg/ha,4174.4
208,Denmark,117,Oats,1980,kg/ha,3973.1
208,Denmark,117,Oats,1981,kg/ha,4224.7
208,Denmark,117,Oats,1982,kg/ha,4094.2
208,Denmark,117,Oats,1983,kg/ha,2948.2
208,Denmark,117,Oats,1984,kg/ha,4673.8
208,Denmark,117,Oats,1985,kg/ha,3968.0
208,Denmark,117,Oats,1986,kg/ha,4135.1
208,Denmark,117,Oats,1987,kg/ha,4063.8
208,Denmark,117,Oats,1988,kg/ha,4676.2
208,Denmark,117,Oats,1989,kg/ha,4331.8
208,Denmark,117,Oats,1990,kg/ha,4640.0
208,Denmark,117,Oats,1991,kg/ha,5384.7
208,Denmark,117,Oats,1992,kg/ha,2865.3
208,Denmark,117,Oats,1993,kg/ha,4467.7
208,Denmark,117,Oats,1994,kg/ha,4707.1
208,Denmark,117,Oats,1995,kg/ha,5126.2
208,Denmark,117,Oats,1996,kg/ha,5134.4
208,Denmark,117,Oats,1997,kg/ha,5250.8
208,Denmark,117,Oats,1998,kg/ha,5113.9
208,Denmark,117,Oats,1999,kg/ha,5035.2
208,Denmark,117,Oats,2000,kg/ha,5231.1
208,Denmark,117,Oats,2001,kg/ha,4850.0
208,Denmark,117,Oats,2002,kg/ha,4989.2
208,Denmark,117,Oats,2003,kg/ha,5245.2
208,Denmark,117,Oats,2004,kg/ha,4998.4
208,Denmark,117,Oats,2005,kg/ha,4552.0
208,Denmark,117,Oats,2006,kg/ha,3949.6
208,Denmark,117,Oats,2007,kg/ha,4757.3
208,Denmark,117,Oats,2008,kg/ha,3848.3
208,Denmark,117,Oats,2009,kg/ha,4711.5
208,Denmark,117,Oats,2010,kg/ha,4814.0
208,Denmark,117,Oats,2011,kg/ha,4803.4
208,Denmark,117,Oats,2012,kg/ha,5179.8
208,Denmark,117,Oats,2013,kg/ha,4863.4
208,Denmark,117,Oats,2014,kg/ha,4907.2
208,Denmark,117,Oats,2015,kg/ha,5271.1
208,Denmark,117,Oats,2016,kg/ha,5073.9
208,Denmark,117,Oats,2017,kg/ha,5379.4
208,Denmark,117,Oats,2018,kg/ha,3457.1
208,Denmark,117,Oats,2019,kg/ha,5016.8
208,Denmark,117,Oats,2020,kg/ha,5694.4
208,Denmark,117,Oats,2021,kg/ha,4862.8
208,Denmark,117,Oats,2022,kg/ha,5693.7
208,Denmark,117,Oats,2023,kg/ha,3767.9
208,Denmark,1342.01,Pears,1985,kg/ha,9954.8
208,Denmark,1342.01,Pears,1986,kg/ha,9523.8
208,Denmark,1342.01,Pears,1987,kg/ha,7142.9
208,Denmark,1342.01,Pears,1988,kg/ha,8571.4
208,Denmark,1342.01,Pears,1989,kg/ha,9523.8
208,Denmark,1342.01,Pears,1990,kg/ha,12545.5
208,Denmark,1342.01,Pears,1991,kg/ha,13503.5
208,Denmark,1342.01,Pears,1992,kg/ha,14592.7
208,Denmark,1342.01,Pears,1993,kg/ha,15872.1
208,Denmark,1342.01,Pears,1994,kg/ha,23780.5
208,Denmark,1342.01,Pears,1995,kg/ha,13578.0
208,Denmark,1342.01,Pears,1996,kg/ha,15991.5
208,Denmark,1342.01,Pears,1997,kg/ha,14482.8
208,Denmark,1342.01,Pears,1998,kg/ha,9009.0
208,Denmark,1342.01,Pears,1999,kg/ha,11600.9
208,Denmark,1342.01,Pears,2000,kg/ha,9070.3
208,Denmark,1342.01,Pears,2001,kg/ha,6183.4
208,Denmark,1342.01,Pears,2002,kg/ha,6904.8
208,Denmark,1342.01,Pears,2003,kg/ha,9190.4
208,Denmark,1342.01,Pears,2004,kg/ha,19260.8
208,Denmark,1342.01,Pears,2005,kg/ha,22930.9
208,Denmark,1342.01,Pears,2006,kg/ha,20509.1
208,Denmark,1342.01,Pears,2007,kg/ha,22500.0
208,Denmark,1342.01,Pears,2008,kg/ha,15625.0
208,Denmark,1342.01,Pears,2009,kg/ha,14166.7
208,Denmark,1342.01,Pears,2010,kg/ha,15013.8
208,Denmark,1342.01,Pears,2011,kg/ha,19965.5
208,Denmark,1342.01,Pears,2012,kg/ha,19834.7
208,Denmark,1342.01,Pears,2013,kg/ha,21098.6
208,Denmark,1342.01,Pears,2014,kg/ha,20541.2
208,Denmark,1342.01,Pears,2015,kg/ha,23240.4
208,Denmark,1342.01,Pears,2016,kg/ha,22857.1
208,Denmark,1342.01,Pears,2017,kg/ha,14983.2
208,Denmark,1342.01,Pears,2018,kg/ha,20000.0
208,Denmark,1342.01,Pears,2019,kg/ha,15800.0
208,Denmark,1342.01,Pears,2020,kg/ha,23966.7
208,Denmark,1342.01,Pears,2021,kg/ha,23633.3
208,Denmark,1342.01,Pears,2022,kg/ha,27551.7
208,Denmark,1342.01,Pears,2023,kg/ha,26866.7
208,Denmark,1510,Potatoes,1961,kg/ha,20601.3
208,Denmark,1510,Potatoes,1962,kg/ha,18710.6
208,Denmark,1510,Potatoes,1963,kg/ha,20826.7
208,Denmark,1510,Potatoes,1964,kg/ha,22307.3
208,Denmark,1510,Potatoes,1965,kg/ha,23065.9
208,Denmark,1510,Potatoes,1966,kg/ha,24771.9
208,Denmark,1510,Potatoes,1967,kg/ha,23709.1
208,Denmark,1510,Potatoes,1968,kg/ha,25585.4
208,Denmark,1510,Potatoes,1969,kg/ha,20676.2
208,Denmark,1510,Potatoes,1970,kg/ha,28685.0
208,Denmark,1510,Potatoes,1971,kg/ha,24577.2
208,Denmark,1510,Potatoes,1972,kg/ha,25099.9
208,Denmark,1510,Potatoes,1973,kg/ha,24501.1
208,Denmark,1510,Potatoes,1974,kg/ha,27958.7
208,Denmark,1510,Potatoes,1975,kg/ha,22270.7
208,Denmark,1510,Potatoes,1976,kg/ha,17468.8
208,Denmark,1510,Potatoes,1977,kg/ha,25155.9
208,Denmark,1510,Potatoes,1978,kg/ha,27076.2
208,Denmark,1510,Potatoes,1979,kg/ha,26617.9
208,Denmark,1510,Potatoes,1980,kg/ha,25034.4
208,Denmark,1510,Potatoes,1981,kg/ha,29059.7
208,Denmark,1510,Potatoes,1982,kg/ha,35615.9
208,Denmark,1510,Potatoes,1983,kg/ha,28007.5
208,Denmark,1510,Potatoes,1984,kg/ha,36095.6
208,Denmark,1510,Potatoes,1985,kg/ha,36204.5
208,Denmark,1510,Potatoes,1986,kg/ha,36778.6
208,Denmark,1510,Potatoes,1987,kg/ha,32341.6
208,Denmark,1510,Potatoes,1988,kg/ha,37318.0
208,Denmark,1510,Potatoes,1989,kg/ha,36959.2
208,Denmark,1510,Potatoes,1990,kg/ha,37458.3
208,Denmark,1510,Potatoes,1991,kg/ha,33613.5
208,Denmark,1510,Potatoes,1992,kg/ha,33008.3
208,Denmark,1510,Potatoes,1993,kg/ha,38677.7
208,Denmark,1510,Potatoes,1994,kg/ha,34837.8
208,Denmark,1510,Potatoes,1995,kg/ha,33964.4
208,Denmark,1510,Potatoes,1996,kg/ha,36750.0
208,Denmark,1510,Potatoes,1997,kg/ha,39615.4
208,Denmark,1510,Potatoes,1998,kg/ha,40443.3
208,Denmark,1510,Potatoes,1999,kg/ha,39550.7
208,Denmark,1510,Potatoes,2000,kg/ha,42486.3
208,Denmark,1510,Potatoes,2001,kg/ha,40382.8
208,Denmark,1510,Potatoes,2002,kg/ha,39906.6
208,Denmark,1510,Potatoes,2003,kg/ha,39119.1
208,Denmark,1510,Potatoes,2004,kg/ha,39741.5
208,Denmark,1510,Potatoes,2005,kg/ha,39410.0
208,Denmark,1510,Potatoes,2006,kg/ha,35264.2
208,Denmark,1510,Potatoes,2007,kg/ha,38564.7
208,Denmark,1510,Potatoes,2008,kg/ha,41633.9
208,Denmark,1510,Potatoes,2009,kg/ha,41586.1
208,Denmark,1510,Potatoes,2010,kg/ha,35267.5
208,Denmark,1510,Potatoes,2011,kg/ha,38942.3
208,Denmark,1510,Potatoes,2012,kg/ha,42131.6
208,Denmark,1510,Potatoes,2013,kg/ha,41573.2
208,Denmark,1510,Potatoes,2014,kg/ha,43119.4
208,Denmark,1510,Potatoes,2015,kg/ha,41412.8
208,Denmark,1510,Potatoes,2016,kg/ha,42478.6
208,Denmark,1510,Potatoes,2017,kg/ha,43682.1
208,Denmark,1510,Potatoes,2018,kg/ha,34746.2
208,Denmark,1510,Potatoes,2019,kg/ha,42481.5
208,Denmark,1510,Potatoes,2020,kg/ha,43995.2
208,Denmark,1510,Potatoes,2021,kg/ha,42252.7
208,Denmark,1510,Potatoes,2022,kg/ha,44216.2
208,Denmark,1510,Potatoes,2023,kg/ha,45126.0
250,France,1341,Apples,1961,kg/ha,22000.4
250,France,1341,Apples,1962,kg/ha,49054.8
250,France,1341,Apples,1963,kg/ha,24600.9
250,France,1341,Apples,1964,kg/ha,32013.2
250,France,1341,Apples,1965,kg/ha,34730.1
250,France,1341,Apples,1966,kg/ha,24979.5
250,France,1341,Apples,1967,kg/ha,41693.8
250,France,1341,Apples,1968,kg/ha,37469.5
250,France,1341,Apples,1969,kg/ha,34341.8
250,France,1341,Apples,1970,kg/ha,43366.7
250,France,1341,Apples,1971,kg/ha,33852.5
250,France,1341,Apples,1972,kg/ha,30834.8
250,France,1341,Apples,1973,kg/ha,39540.3
250,France,1341,Apples,1974,kg/ha,34543.7
250,France,1341,Apples,1975,kg/ha,40085.8
250,France,1341,Apples,1976,kg/ha,32669.6
250,France,1341,Apples,1977,kg/ha,22868.4
250,France,1341,Apples,1978,kg/ha,42247.6
250,France,1341,Apples,1979,kg/ha,33707.3
250,France,1341,Apples,1980,kg/ha,39699.0
250,France,1341,Apples,1981,kg/ha,19658.0
250,France,1341,Apples,1982,kg/ha,27650.3
250,France,1341,Apples,1983,kg/ha,28071.4
250,France,1341,Apples,1984,kg/ha,41228.8
250,France,1341,Apples,1985,kg/ha,24726.3
250,France,1341,Apples,1986,kg/ha,24556.1
250,France,1341,Apples,1987,kg/ha,28598.8
250,France,1341,Apples,1988,kg/ha,27468.1
250,France,1341,Apples,1989,kg/ha,27692.3
250,France,1341,Apples,1990,kg/ha,28365.9
250,France,1341,Apples,1991,kg/ha,21450.1
250,France,1341,Apples,1992,kg/ha,39610.9
250,France,1341,Apples,1993,kg/ha,33641.4
250,France,1341,Apples,1994,kg/ha,35474.5
250,France,1341,Apples,1995,kg/ha,36572.2
250,France,1341,Apples,1996,kg/ha,35241.3
250,France,1341,Apples,1997,kg/ha,36208.4
250,France,1341,Apples,1998,kg/ha,32383.3
250,France,1341,Apples,1999,kg/ha,39463.1
250,France,1341,Apples,2000,kg/ha,40178.7
250,France,1341,Apples,2001,kg/ha,37331.6
250,France,1341,Apples,2002,kg/ha,40327.9
250,France,1341,Apples,2003,kg/ha,35387.3
250,France,1341,Apples,2004,kg/ha,38004.9
250,France,1341,Apples,2005,kg/ha,39149.1
250,France,1341,Apples,2006,kg/ha,38263.9
250,France,1341,Apples,2007,kg/ha,41199.2
250,France,1341,Apples,2008,kg/ha,40447.6
250,France,1341,Apples,2009,kg/ha,41979.9
250,France,1341,Apples,2010,kg/ha,42809.9
250,France,1341,Apples,2011,kg/ha,44371.1
250,France,1341,Apples,2012,kg/ha,33743.2
250,France,1341,Apples,2013,kg/ha,44906.2
250,France,1341,Apples,2014,kg/ha,36825.8
250,France,1341,Apples,2015,kg/ha,39639.7
250,France,1341,Apples,2016,kg/ha,36353.4
250,France,1341,Apples,2017,kg/ha,33710.7
250,France,1341,Apples,2018,kg/ha,34435.1
250,France,1341,Apples,2019,kg/ha,34812.4
250,France,1341,Apples,2020,kg/ha,31865.5
250,France,1341,Apples,2021,kg/ha,30125.1
250,France,1341,Apples,2022,kg/ha,33055.5
250,France,1341,Apples,2023,kg/ha,35212.6
250,France,1311,Avocados,1974,kg/ha,5714.3
250,France,1311,Avocados,1975,kg/ha,6571.4
250,France,1311,Avocados,1976,kg/ha,6285.7
250,France,1311,Avocados,1977,kg/ha,6333.3
250,France,1311,Avocados,1978,kg/ha,3250.0
250,France,1311,Avocados,1988,kg/ha,3000.0
250,France,1311,Avocados,1989,kg/ha,5714.3
250,France,1311,Avocados,1990,kg/ha,5000.0
250,France,1311,Avocados,1991,kg/ha,5707.7
250,France,1311,Avocados,1992,kg/ha,6818.2
250,France,1311,Avocados,1993,kg/ha,6818.2
250,France,1311,Avocados,1994,kg/ha,6818.2
250,France,1311,Avocados,1995,kg/ha,6818.2
250,France,1311,Avocados,1996,kg/ha,5818.2
250,France,1311,Avocados,1997,kg/ha,6363.6
250,France,1311,Avocados,1998,kg/ha,6363.6
250,France,1311,Avocados,1999,kg/ha,7000.0
250,France,1311,Avocados,2000,kg/ha,8762.6
250,France,1311,Avocados,2001,kg/ha,8898.3
250,France,1311,Avocados,2002,kg/ha,9006.2
250,France,1311,Avocados,2003,kg/ha,3090.5
250,France,1311,Avocados,2004,kg/ha,3868.4
250,France,1311,Avocados,2005,kg/ha,2987.8
250,France,1311,Avocados,2006,kg/ha,2828.1
250,France,1311,Avocados,2007,kg/ha,3370.1
250,France,1311,Avocados,2008,kg/ha,6445.0
250,France,1311,Avocados,2009,kg/ha,10815.7
250,France,1311,Avocados,2010,kg/ha,6523.0
250,France,1311,Avocados,2011,kg/ha,4131.6
250,France,1311,Avocados,2012,kg/ha,2987.8
250,France,1311,Avocados,2013,kg/ha,2792.0
250,France,1311,Avocados,2014,kg/ha,3369.7
250,France,1311,Avocados,2015,kg/ha,3179.1
250,France,1311,Avocados,2016,kg/ha,8446.5
250,France,1311,Avocados,2017,kg/ha,10789.1
250,France,1311,Avocados,2018,kg/ha,10250.0
250,France,1311,Avocados,2019,kg/ha,8666.7
250,France,1311,Avocados,2020,kg/ha,8307.7
250,France,1311,Avocados,2021,kg/ha,8461.5
250,France,1311,Avocados,2022,kg/ha,8307.7
250,France,1311,Avocados,2023,kg/ha,8066.7
250,France,1312,Bananas,2018,kg/ha,25433.3
250,France,1312,Bananas,2019,kg/ha,26590.0
250,France,1312,Bananas,2020,kg/ha,18319.5
250,France,1312,Bananas,2021,kg/ha,19939.0
250,France,1312,Bananas,2022,kg/ha,20690.8
250,France,1312,Bananas,2023,kg/ha,19491.7
250,France,1355.01,Blueberries,1990,kg/ha,5882.4
250,France,1355.01,Blueberries,1991,kg/ha,5555.6
250,France,1355.01,Blueberries,1992,kg/ha,5555.6
250,France,1355.01,Blueberries,1993,kg/ha,5263.2
250,France,1355.01,Blueberries,1994,kg/ha,5500.0
250,France,1355.01,Blueberries,1995,kg/ha,4761.9
250,France,1355.01,Blueberries,1996,kg/ha,5909.1
250,France,1355.01,Blueberries,1997,kg/ha,6363.6
250,France,1355.01,Blueberries,1998,kg/ha,6087.0
250,France,1355.01,Blueberries,1999,kg/ha,6521.7
250,France,1355.01,Blueberries,2000,kg/ha,6000.0
250,France,1355.01,Blueberries,2001,kg/ha,6400.0
250,France,1355.01,Blueberries,2002,kg/ha,6153.8
250,France,1355.01,Blueberries,2003,kg/ha,6153.8
250,France,1355.01,Blueberries,2004,kg/ha,5714.3
250,France,1355.01,Blueberries,2005,kg/ha,6428.6
250,France,1355.01,Blueberries,2006,kg/ha,6428.6
250,France,1355.01,Blueberries,2007,kg/ha,6785.7
250,France,1355.01,Blueberries,2008,kg/ha,7142.9
250,France,1355.01,Blueberries,2009,kg/ha,7103.6
250,France,1355.01,Blueberries,2010,kg/ha,4167.0
250,France,1355.01,Blueberries,2011,kg/ha,3820.4
250,France,1355.01,Blueberries,2012,kg/ha,3320.2
250,France,1355.01,Blueberries,2013,kg/ha,3767.0
250,France,1355.01,Blueberries,2014,kg/ha,4122.1
250,France,1355.01,Blueberries,2015,kg/ha,3870.0
250,France,1355.01,Blueberries,2016,kg/ha,2748.2
250,France,1355.01,Blueberries,2017,kg/ha,3494.7
250,France,1355.01,Blueberries,2018,kg/ha,3814.0
250,France,1355.01,Blueberries,2020,kg/ha,3724.5
250,France,1355.01,Blueberries,2021,kg/ha,3580.2
250,France,1355.01,Blueberries,2022,kg/ha,3320.7
250,France,1355.01,Blueberries,2023,kg/ha,4243.5
250,France,1212,Cabbages,1961,kg/ha,23875.5
250,France,1212,Cabbages,1962,kg/ha,20967.9
250,France,1212,Cabbages,1963,kg/ha,23962.7
250,France,1212,Cabbages,1964,kg/ha,22217.0
250,France,1212,Cabbages,1965,kg/ha,25021.1
250,France,1212,Cabbages,1966,kg/ha,25202.8
250,France,1212,Cabbages,1967,kg/ha,24685.3
250,France,1212,Cabbages,1968,kg/ha,24055.4
250,France,1212,Cabbages,1969,kg/ha,23278.8
250,France,1212,Cabbages,1970,kg/ha,23346.1
250,France,1212,Cabbages,1971,kg/ha,23796.2
250,France,1212,Cabbages,1972,kg/ha,25246.9
250,France,1212,Cabbages,1973,kg/ha,25205.2
250,France,1212,Cabbages,1974,kg/ha,26043.0
250,France,1212,Cabbages,1975,kg/ha,23911.8
250,France,1212,Cabbages,1976,kg/ha,21480.0
250,France,1212,Cabbages,1977,kg/ha,26262.9
250,France,1212,Cabbages,1978,kg/ha,24476.1
250,France,1212,Cabbages,1979,kg/ha,24712.1
